market,status,side,size,maxSize,entryPrice,exitPrice,createdAt,createdAtHeight,closedAt,sumOpen,sumClose,netFunding,subaccountNumber
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,9.827268,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.620176,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.529994,0
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,10.058333,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.647937,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.550632,0
XRP-USD,OPEN,LONG,10060,10060,0.55778081510934393637,,2024-08-25T01:43:05.841Z,23617924,,10060,0,0.048067,0,
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,10.26192,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.700193,0
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,10.425539,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.754082,0
AVAX-USD,OPEN,LONG,239.1,239.1,23.15836051861145964031,,2024-08-25T23:53:35.013Z,23691727,,239.1,0,2.031951,0,
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,10.684082,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.801439,0
OP-USD,OPEN,LONG,71,71,1.397,,2024-09-08T02:02:01.806Z,24747840,,71,0,0,0
AVAX-USD,OPEN,LONG,239.1,239.1,23.15836051861145964031,,2024-08-25T23:53:35.013Z,23691727,,239.1,0,2.034342,0,
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,10.89891,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.856961,0
AVAX-USD,OPEN,LONG,239.1,239.1,23.15836051861145964031,,2024-08-25T23:53:35.013Z,23691727,,239.1,0,2.036733,0,
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,11.088758,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,4.951675,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.55306,0
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,11.22365,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,5.012096,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.555488,0
OP-USD,OPEN,LONG,69,69,1.446,,2024-09-08T05:58:03.872Z,24761417,,69,0,0,0
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,11.349799,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,5.09048,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.560344,0
OP-USD,OPEN,LONG,138,138,1.443,,2024-09-08T05:58:03.872Z,24761417,,138,0,0,0
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,11.487189,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,5.167231,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.561558,0
ATOM-USD,OPEN,LONG,1249,1249,4.45277902321857485988,,2024-08-24T21:11:07.203Z,23603237,,1249,0,11.602097,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,5.239083,0,
FIL-USD,OPEN,LONG,1214,1214,3.6415041186161449753,,2024-08-24T12:59:16.751Z,23576169,,1214,0,0.567628,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,11.602097,0
AVAX-USD,OPEN,LONG,243.4,243.4,23.1530895645028759244,,2024-08-25T23:53:35.013Z,23691727,,243.4,0,2.036733,0
FIL-USD,OPEN,LONG,1243,1243,3.63547304907481898633,,2024-08-24T12:59:16.751Z,23576169,,1243,0,0.567628,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,11.734801,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,5.346861,0,
FIL-USD,OPEN,LONG,1243,1243,3.63547304907481898633,,2024-08-24T12:59:16.751Z,23576169,,1243,0,0.571357,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,11.779461,0,
BCH-USD,OPEN,LONG,16.33,16.33,326.0097979179424372321,,2024-08-24T18:10:10.421Z,23593355,,16.33,0,5.439942,0,
FIL-USD,OPEN,LONG,1243,1243,3.63547304907481898633,,2024-08-24T12:59:16.751Z,23576169,,1243,0,0.5726,0
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.439942,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,11.873885,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.514867,0,
FIL-USD,OPEN,LONG,1243,1243,3.63547304907481898633,,2024-08-24T12:59:16.751Z,23576169,,1243,0,0.573843,0
DOGE-USD,OPEN,LONG,57500,57500,0.10003093913043478259,,2024-08-24T18:08:03.875Z,23593240,,57500,0,-0.127247,0
XRP-USD,OPEN,LONG,10060,10060,0.55778081510934393637,,2024-08-25T01:43:05.841Z,23617924,,10060,0,0.053097,0,
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,11.881541,0
XRP-USD,OPEN,LONG,10240,10240,0.55727314453124999999,,2024-08-25T01:43:05.841Z,23617924,,10240,0,0.053097,0
DOGE-USD,OPEN,LONG,58500,58500,0.09994887179487179485,,2024-08-24T18:08:03.875Z,23593240,,58500,0,-0.127247,0
AVAX-USD,OPEN,LONG,247.7,247.7,23.14696003229713362939,,2024-08-25T23:53:35.013Z,23691727,,247.7,0,2.036733,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.047421,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.574807,0
XRP-USD,OPEN,LONG,10430,10430,0.55669434324065196547,,2024-08-25T01:43:05.841Z,23617924,,10430,0,0.053097,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.143121,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.629752,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.200541,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.709672,0,
FIL-USD,OPEN,LONG,1243,1243,3.63547304907481898633,,2024-08-24T12:59:16.751Z,23576169,,1243,0,0.575086,0
XRP-USD,OPEN,LONG,10620,10620,0.55609689265536723162,,2024-08-25T01:43:05.841Z,23617924,,10620,0,0.053097,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.251581,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.767947,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.323037,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.841207,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.375353,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,5.877837,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.479985,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.024357,0
ADA-USD,OPEN,LONG,13890,13890,0.34670345572354211663,,2024-08-24T01:42:04.320Z,23538689,,13890,0,0.008907,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.675213,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.134247,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.844921,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.230817,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,12.989109,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.319062,0,
ADA-USD,OPEN,LONG,13890,13890,0.34670345572354211663,,2024-08-24T01:42:04.320Z,23538689,,13890,0,0.010296,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.050357,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.342372,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.144781,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.383997,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.179233,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.415632,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.227721,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.442272,0
ADA-USD,OPEN,LONG,14180,14180,0.34664203102961918195,,2024-08-24T01:42:04.320Z,23538689,,14180,0,0.010296,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.297901,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.518862,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.385945,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.567147,0,
FIL-USD,OPEN,LONG,1243,1243,3.63547304907481898633,,2024-08-24T12:59:16.751Z,23576169,,1243,0,0.576329,0
ATOM-USD,OPEN,LONG,1276,1276,4.43630015673981191222,,2024-08-24T21:11:07.203Z,23603237,,1276,0,13.526305,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.640407,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,13.526305,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,13.634371,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.702012,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,13.733323,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.733647,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,13.824463,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.781932,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,13.912999,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.793587,0
OP-USD,OPEN,LONG,68,68,1.452,,2024-09-09T09:58:03.876Z,24856368,,68,0,0,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,13.982005,0,
BCH-USD,OPEN,LONG,16.65,16.65,325.57333333333333333334,,2024-08-24T18:10:10.421Z,23593355,,16.65,0,6.816897,0
BCH-USD,OPEN,LONG,16.97,16.97,325.27212728344136711845,,2024-08-24T18:10:10.421Z,23593355,,16.97,0,6.816897,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.071843,0,
BCH-USD,OPEN,LONG,16.97,16.97,325.27212728344136711845,,2024-08-24T18:10:10.421Z,23593355,,16.97,0,6.852534,0,
DOGE-USD,OPEN,LONG,58500,58500,0.09994887179487179485,,2024-08-24T18:08:03.875Z,23593240,,58500,0,-0.127832,0
DOGE-USD,OPEN,LONG,59500,59500,0.09991796638655462183,,2024-08-24T18:08:03.875Z,23593240,,59500,0,-0.127832,0
NEAR-USD,OPEN,LONG,1345,1345,4.00166914498141263939,,2024-08-27T21:02:30.643Z,23844081,,1345,0,0.259271,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.174701,0,
BCH-USD,OPEN,LONG,16.97,16.97,325.27212728344136711845,,2024-08-24T18:10:10.421Z,23593355,,16.97,0,6.91702,0
DOGE-USD,OPEN,LONG,60500,60500,0.09987965289256198345,,2024-08-24T18:08:03.875Z,23593240,,60500,0,-0.127832,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.246311,0,
BCH-USD,OPEN,LONG,16.97,16.97,325.27212728344136711845,,2024-08-24T18:10:10.421Z,23593355,,16.97,0,6.947566,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.294485,0,
BCH-USD,OPEN,LONG,16.97,16.97,325.27212728344136711845,,2024-08-24T18:10:10.421Z,23593355,,16.97,0,6.981506,0
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,6.981506,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.323129,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.005712,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.350471,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.048937,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.363491,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.055853,0
FIL-USD,OPEN,LONG,971,1243,3.63547304907481898633,3.656,2024-08-24T12:59:16.751Z,23576169,,1243,272,0.576329,0
FIL-USD,OPEN,LONG,698,1243,3.63547304907481898633,3.656,2024-08-24T12:59:16.751Z,23576169,,1243,545,0.576329,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.440309,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.069685,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.562697,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.088704,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.604361,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.099078,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.750185,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.14749,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.776225,0,
BCH-USD,OPEN,LONG,17.29,17.29,324.96726431463273568537,,2024-08-24T18:10:10.421Z,23593355,,17.29,0,7.187257,0
DOGE-USD,OPEN,LONG,900,900,0.10357,,2024-09-09T22:29:18.743Z,24898490,,900,0,0,0
BCH-USD,OPEN,LONG,17.6,17.6,324.89914772727272727273,,2024-08-24T18:10:10.421Z,23593355,,17.6,0,7.187257,0
DOGE-USD,OPEN,LONG,1800,1800,0.10346,,2024-09-09T22:29:18.743Z,24898490,,1800,0,0,0
DOGE-USD,OPEN,LONG,1800,1800,0.10346,,2024-09-09T22:29:18.743Z,24898490,,1800,0,-0.000216,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.849137,0,
BCH-USD,OPEN,LONG,17.6,17.6,324.89914772727272727273,,2024-08-24T18:10:10.421Z,23593355,,17.6,0,7.278777,0
DOGE-USD,OPEN,LONG,1800,1800,0.10346,,2024-09-09T22:29:18.743Z,24898490,,1800,0,-0.001818,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,14.968921,0,
BCH-USD,OPEN,LONG,17.6,17.6,324.89914772727272727273,,2024-08-24T18:10:10.421Z,23593355,,17.6,0,7.312217,0
NEAR-USD,OPEN,LONG,1370,1370,4.00156569343065693429,,2024-08-27T21:02:30.643Z,23844081,,1370,0,0.259271,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.001818,0,
XRP-USD,OPEN,LONG,10800,10800,0.55577194444444444443,,2024-08-25T01:43:05.841Z,23617924,,10800,0,0.053097,0,
BCH-USD,OPEN,LONG,17.91,17.91,324.83338916806253489671,,2024-08-24T18:10:10.421Z,23593355,,17.91,0,7.312217,0
DOT-USD,OPEN,LONG,2401,2401,4.87877301124531445233,,2024-07-22T01:28:19.683Z,20898387,,2401,0,33.210416,0
ADA-USD,OPEN,LONG,14470,14470,0.34654056668970283346,,2024-08-24T01:42:04.320Z,23538689,,14470,0,0.010296,0
XRP-USD,OPEN,LONG,10980,10980,0.55543306010928961747,,2024-08-25T01:43:05.841Z,23617924,,10980,0,0.053097,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.002115,0,
XRP-USD,OPEN,LONG,10980,10980,0.55543306010928961747,,2024-08-25T01:43:05.841Z,23617924,,10980,0,0.049803,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.030115,0,
BCH-USD,OPEN,LONG,17.91,17.91,324.83338916806253489671,,2024-08-24T18:10:10.421Z,23593355,,17.91,0,7.315799,0
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.114745,0,
BCH-USD,OPEN,LONG,17.91,17.91,324.83338916806253489671,,2024-08-24T18:10:10.421Z,23593355,,17.91,0,7.324754,0
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.324754,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.002682,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.225415,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.003573,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.317857,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.326576,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.004923,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.347803,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.328398,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.005328,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.403789,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.341152,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.005895,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.491023,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.359372,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.006084,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.537895,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.361194,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.006219,0,
ATOM-USD,OPEN,LONG,1302,1302,4.42439247311827956989,,2024-08-24T21:11:07.203Z,23603237,,1302,0,15.627733,0
ATOM-USD,OPEN,LONG,1326,1326,4.4184306184012066365,,2024-08-24T21:11:07.203Z,23603237,,1326,0,15.627733,0
DOT-USD,OPEN,LONG,2424,2424,4.87244636963696369639,,2024-07-22T01:28:19.683Z,20898387,,2424,0,33.210416,0
XRP-USD,OPEN,LONG,11160,11160,0.5551389784946236559,,2024-08-25T01:43:05.841Z,23617924,,11160,0,0.049803,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.006597,0,
ATOM-USD,OPEN,LONG,1326,1326,4.4184306184012066365,,2024-08-24T21:11:07.203Z,23603237,,1326,0,15.748399,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.006786,0,
ATOM-USD,OPEN,LONG,1326,1326,4.4184306184012066365,,2024-08-24T21:11:07.203Z,23603237,,1326,0,15.870391,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.364838,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.007083,0,
ATOM-USD,OPEN,LONG,1326,1326,4.4184306184012066365,,2024-08-24T21:11:07.203Z,23603237,,1326,0,15.964537,0,
BCH-USD,OPEN,LONG,18.22,18.22,324.72052689352360043908,,2024-08-24T18:10:10.421Z,23593355,,18.22,0,7.368482,0
DOGE-USD,OPEN,LONG,2700,2700,0.10334666666666666667,,2024-09-09T22:29:18.743Z,24898490,,2700,0,-0.00711,0,
ATOM-USD,OPEN,LONG,1326,1326,4.4184306184012066365,,2024-08-24T21:11:07.203Z,23603237,,1326,0,16.029511,0
DOGE-USD,OPEN,LONG,3600,3600,0.1032125,,2024-09-09T22:29:18.743Z,24898490,,3600,0,-0.00711,0,
ATOM-USD,OPEN,LONG,1350,1350,4.41284074074074074074,,2024-08-24T21:11:07.203Z,23603237,,1350,0,16.029511,0
NEAR-USD,OPEN,LONG,1395,1395,4.00150179211469534049,,2024-08-27T21:02:30.643Z,23844081,,1395,0,0.259271,0
ATOM-USD,OPEN,LONG,1350,1350,4.41284074074074074074,,2024-08-24T21:11:07.203Z,23603237,,1350,0,16.074061,0
ATOM-USD,OPEN,LONG,1350,1350,4.41284074074074074074,,2024-08-24T21:11:07.203Z,23603237,,1350,0,16.095661,0
ATOM-USD,OPEN,LONG,1350,1350,4.41284074074074074074,,2024-08-24T21:11:07.203Z,23603237,,1350,0,16.137511,0
DOGE-USD,OPEN,LONG,3600,3600,0.1032125,,2024-09-09T22:29:18.743Z,24898490,,3600,0,-0.007146,0,
